id,city,_pivot_event,_time_semester,street,road_type,road_type_recode,install_year,install_type,verify_install_year,verify_install_type,verify_install_comment,verify_upgrade1_year,verify_upgrade1_type,verify_upgrade1_comment,verify_upgrade2_year,verify_upgrade2_type,verify_upgrade2_comment,verify_misclass,no_verify_install_type,geometry_len_km,_pivot_column,_pivot_value,_pivot_year,_pivot_type,verify_date_raw_count,verify_date_type,verify_date,verify_date_start,verify_date_end,verify_date_prepost,verify_date_notes,_time_month,_time_quarter,_time_third,_time_half,_time_year,_time_month_group,_time_quarter_group,_time_third_group,_time_half_group,_time_semester_group,_time_year_group,geometry_wkb
"295926",vancouver,install,,W 30th Ave,Residential,Local,2013,Local Street,2013,LSB,,,,,,,,,Local Street,0.184380134383016,verify_install_date,,2013,LSB,,,,,,,,,,,,2013,,,,,,"2013","LINESTRING (-123.1655 49.24481, -123.1655 49.24481, -123.1663 49.24511, -123.1663 49.24511, -123.1663 49.24511, -123.1663 49.24512, -123.1663 49.24512, -123.1663 49.24512, -123.1663 49.24513, -123.1663 49.24513, -123.1663 49.24513, -123.1663 49.24513, -123.1664 49.24513, -123.1664 49.24513, -123.1664 49.24514, -123.1664 49.24514, -123.1664 49.24514, -123.1664 49.24514, -123.1664 49.24514, -123.1664 49.24514, -123.1664 49.24514, -123.1664 49.24514, -123.1664 49.24514, -123.1664 49.24514, -123.1665 49.24515, -123.1665 49.24515, -123.1665 49.24515, -123.1665 49.24515, -123.1665 49.24515, -123.1665 49.24515, -123.1665 49.24515, -123.1679 49.24515)"
"295951",vancouver,install,,E 59th Ave,Residential,Local,2012,Local Street,2012,LSB,,,,,,,,,Local Street,0.0154478535284288,verify_install_date,,2012,LSB,,,,,,,,,,,,2012,,,,,,"2012","LINESTRING (-123.0795 49.2164, -123.0793 49.2164)"
"295953",vancouver,install,,E 59th Ave,Residential,Local,2012,Local Street,2012,LSB,,,,,,,,,Local Street,0.0536544561767907,verify_install_date,,2012,LSB,,,,,,,,,,,,2012,,,,,,"2012","LINESTRING (-123.0786 49.2164, -123.0786 49.2164, -123.078 49.2164, -123.0778 49.21639)"
"295957",vancouver,install,,E 45th Ave,Residential,Local,2013,Local Street,2013,LSB,,,,,,,,,Local Street,0.0471262177721962,verify_install_date,,2013,LSB,,,,,,,,,,,,2013,,,,,,"2013","LINESTRING (-123.0907 49.22918, -123.0912 49.22919, -123.0913 49.22919)"
"295994",vancouver,install,,E 45th Ave,Residential,Local,2013,Local Street,2013,LSB,,,,,,,,,Local Street,0.0599771530453362,verify_install_date,,2013,LSB,,,,,,,,,,,,2013,,,,,,"2013","LINESTRING (-123.0995 49.22933, -123.1003 49.22935)"
"296006",vancouver,install,,W 14th Ave,Residential,Local,2017,Local Street,2017,LSB,,,,,,,,,Local Street,0.141510169636421,verify_install_date,,2017,LSB,,,,,,,,,,,,2017,,,,,,"2017","LINESTRING (-123.1111 49.25867, -123.1131 49.2587)"
"296007",vancouver,install,,Burnaby,Residential,Local,2017,Local Street,2017,LSB,,,,,,,,,Local Street,0.160787970365879,verify_install_date,,2017,LSB,,,,,,,,,,,,2017,,,,,,"2017","LINESTRING (-123.1344 49.28108, -123.136 49.2821)"
"296049",vancouver,install,,Alexander,Residential,Local,2018,Local Street,2018,LSB,,,,,,,,,Local Street,0.141692551018489,verify_install_date,,2018,LSB,,,,,,,,,,,,2018,,,,,,"2018","LINESTRING (-123.0953 49.28401, -123.0933 49.28398)"
"296057",vancouver,upgrade1,,Cambie,Arterial,Arterial,2008,Painted Lanes,2008,PL,"PL seen on northbound side from W45th Ave to W42nd Ave, other sections did not have apparent PL, likely installed later in 2012.",2012,PL,"Green paint added in 2012: https://www.google.com/maps/@49.2328532,-123.1161008,3a,75y,2.86h,82.87t/data=!3m7!1e1!3m5!1sEJFDea64vnbIleWbS0Rvwg!2e0!5s20140501T000000!7i13312!8i6656 .",,,,,,0.0505975456406895,verify_upgrade1_date,,2012,PL,,,,,,,,,,,,2012,,,,,,"2012","LINESTRING (-123.1163 49.23027, -123.1163 49.22982)"
"296073",vancouver,upgrade1,,Richards,Arterial,Arterial,2006,Protected Bike Lanes,2006,PL,"PL one side of road, seen prior to 2009, next upgrade in 2021: https://www.google.com/maps/@49.2826273,-123.1140783,3a,75y,11.7h,66.05t/data=!3m7!1e1!3m5!1svsHS-nd1cbBn--_uiSmnUw!2e0!5s20160501T000000!7i13312!8i6656 .",2021,PBL,Upgraded to PBL2 in fall 2021: https://vancouver.ca/streets-transportation/richards-street-upgrades.aspx,,,,,,0.082153415069407,verify_upgrade1_date,Fall 2021,2021,PBL,46,semester,,2021/09/01,2021-12-31,,,,,3,2,2021,,,2021_3,2021_2,,"2021","LINESTRING (-123.1234 49.27641, -123.1242 49.27588)"
"296133",vancouver,install,,E 45th Ave,Residential,Local,2013,Local Street,2013,LSB,,,,,,,,,Local Street,0.0378103190827306,verify_install_date,,2013,LSB,,,,,,,,,,,,2013,,,,,,"2013","LINESTRING (-123.0827 49.22908, -123.0828 49.22906, -123.0832 49.22907)"
"296163",vancouver,install,,E 47th Ave,Residential,Local,2013,Local Street,2013,LSB,,,,,,,,,Local Street,0.0501924987782468,verify_install_date,,2013,LSB,,,,,,,,,,,,2013,,,,,,"2013","LINESTRING (-123.0765 49.22765, -123.0772 49.22766)"
"296166",vancouver,install,,E 47th Ave,Residential,Local,2013,Local Street,2013,LSB,,,,,,,,,Local Street,0.0491285037641791,verify_install_date,,2013,LSB,,,,,,,,,,,,2013,,,,,,"2013","LINESTRING (-123.0677 49.22764, -123.0684 49.22765)"
"296170",vancouver,install,,E 47th Ave,Residential,Local,2013,Local Street,2013,LSB,,,,,,,,,Local Street,0.0168579321114331,verify_install_date,,2013,LSB,,,,,,,,,,,,2013,,,,,,"2013","LINESTRING (-123.0591 49.22758, -123.0593 49.22759)"
"296258",vancouver,install,,Quesnel Drive,Collector,Collector,2013,Local Street,2013,LSB,,,,,,,,,Local Street,0.0433970564390592,verify_install_date,,2013,LSB,,,,,,,,,,,,2013,,,,,,"2013","LINESTRING (-123.1757 49.25308, -123.1756 49.25302, -123.1756 49.25302, -123.1756 49.25302, -123.1755 49.253, -123.1755 49.25299, -123.1755 49.25298, -123.1755 49.25297, -123.1755 49.25296, -123.1754 49.25294, -123.1754 49.25294, -123.1754 49.25292, -123.1754 49.25292, -123.1754 49.25291, -123.1753 49.25289, -123.1753 49.25287, -123.1753 49.25287, -123.1752 49.25282)"
"296259",vancouver,install,,Narvaez Drive,Residential,Local,2013,Local Street,2013,LSB,,,,,,,,,Local Street,0.0171259557085774,verify_install_date,,2013,LSB,,,,,,,,,,,,2013,,,,,,"2013","LINESTRING (-123.1596 49.24219, -123.1599 49.24219)"
"296268",vancouver,install,,Nanaimo St.,Arterial,Arterial,2021,Painted Lanes,2020,PL,"PL across entire install, parking adjascent, both sides of street, no bikeways prior to install in 2021: https://www.google.com/maps/@49.2828489,-123.0565148,3a,75y,195.02h,74.82t/data=!3m7!1e1!3m5!1sHB0799CMclJh_HMZD0KXqQ!2e0!5s20221101T000000!7i16384!8",,,,,,,,,0.0251045968701205,verify_install_date,Fall 2020,2020,PL,52,semester,,2020/09/01,2020-12-31,,,,,3,2,2020,,,2020_3,2020_2,,"2020","LINESTRING (-123.0566 49.27498, -123.0566 49.27475)"
"296269",vancouver,install,,Nanaimo St.,Arterial,Arterial,2021,Painted Lanes,2020,PL,"PL across entire install, parking adjascent, both sides of street, no bikeways prior to install in 2021: https://www.google.com/maps/@49.2828489,-123.0565148,3a,75y,195.02h,74.82t/data=!3m7!1e1!3m5!1sHB0799CMclJh_HMZD0KXqQ!2e0!5s20221101T000000!7i16384!8",,,,,,,,,0.0671169880679867,verify_install_date,Fall 2020,2020,PL,52,semester,,2020/09/01,2020-12-31,,,,,3,2,2020,,,2020_3,2020_2,,"2020","LINESTRING (-123.0566 49.27475, -123.0566 49.27415)"
"296271",vancouver,install,,Nanaimo St.,Arterial,Arterial,2021,Painted Lanes,2020,PL,"PL across entire install, parking adjascent, both sides of street, no bikeways prior to install in 2021: https://www.google.com/maps/@49.2828489,-123.0565148,3a,75y,195.02h,74.82t/data=!3m7!1e1!3m5!1sHB0799CMclJh_HMZD0KXqQ!2e0!5s20221101T000000!7i16384!8",,,,,,,,,0.0654009865974412,verify_install_date,Fall 2020,2020,PL,52,semester,,2020/09/01,2020-12-31,,,,,3,2,2020,,,2020_3,2020_2,,"2020","LINESTRING (-123.0566 49.28022, -123.0566 49.27964)"
"296274",vancouver,install,,Nanaimo St.,Arterial,Arterial,2021,Painted Lanes,2020,PL,"PL across entire install, parking adjascent, both sides of street, no bikeways prior to install in 2021: https://www.google.com/maps/@49.2828489,-123.0565148,3a,75y,195.02h,74.82t/data=!3m7!1e1!3m5!1sHB0799CMclJh_HMZD0KXqQ!2e0!5s20221101T000000!7i16384!8",,,,,,,,,0.025960332779355,verify_install_date,Fall 2020,2020,PL,52,semester,,2020/09/01,2020-12-31,,,,,3,2,2020,,,2020_3,2020_2,,"2020","LINESTRING (-123.0566 49.27521, -123.0566 49.27498)"
"296278",vancouver,install,,Nanaimo St.,Arterial,Arterial,2021,Painted Lanes,2020,PL,"PL across entire install, parking adjascent, both sides of street, no bikeways prior to install in 2021: https://www.google.com/maps/@49.2828489,-123.0565148,3a,75y,195.02h,74.82t/data=!3m7!1e1!3m5!1sHB0799CMclJh_HMZD0KXqQ!2e0!5s20221101T000000!7i16384!8",,,,,,,,,0.060327862650076,verify_install_date,Fall 2020,2020,PL,52,semester,,2020/09/01,2020-12-31,,,,,3,2,2020,,,2020_3,2020_2,,"2020","LINESTRING (-123.0566 49.27964, -123.0566 49.27909)"
"296281",vancouver,install,,Nanaimo St.,Arterial,Arterial,2021,Painted Lanes,2020,PL,"PL across entire install, parking adjascent, both sides of street, no bikeways prior to install in 2021: https://www.google.com/maps/@49.2828489,-123.0565148,3a,75y,195.02h,74.82t/data=!3m7!1e1!3m5!1sHB0799CMclJh_HMZD0KXqQ!2e0!5s20221101T000000!7i16384!8",,,,,,,,,0.0501384148461172,verify_install_date,Fall 2020,2020,PL,52,semester,,2020/09/01,2020-12-31,,,,,3,2,2020,,,2020_3,2020_2,,"2020","LINESTRING (-123.0566 49.28115, -123.0566 49.2807)"
"296290",vancouver,upgrade1,,Rupert,Sec Arterial,Collector,2009,Painted Lanes,2009,PL,"new paint markers added in 2018, but remains bike lane, no major upgrades since 2018. checked both north and south of E22Ave. https://www.google.com/maps/@49.2508852,-123.0337664,3a,75y,174.47h,65.34t/data=!3m7!1e1!3m5!1sUht4SxAgvLE3f81gxwzX8w!2e0!5s2018",2018,PL,"Added new paint markers in 2018, not major, same design, just new lines: https://www.google.com/maps/@49.2508852,-123.0337664,3a,75y,170.41h,65.05t/data=!3m7!1e1!3m5!1sUht4SxAgvLE3f81gxwzX8w!2e0!5s20180701T000000!7i16384!8i8193",,,,,,0.046832175432708,verify_upgrade1_date,,2018,PL,,,,,,,,,,,,2018,,,,,,"2018","LINESTRING (-123.0338 49.25232, -123.0338 49.25232, -123.0338 49.2519)"
"296292",vancouver,upgrade1,,Rupert,Sec Arterial,Collector,2009,Painted Lanes,2009,PL,"new paint markers added in 2018, but remains bike lane, no major upgrades since 2018. checked both north and south of E22Ave. https://www.google.com/maps/@49.2508852,-123.0337664,3a,75y,174.47h,65.34t/data=!3m7!1e1!3m5!1sUht4SxAgvLE3f81gxwzX8w!2e0!5s2018",2018,PL,"Added new paint markers in 2018, not major, same design, just new lines: https://www.google.com/maps/@49.2508852,-123.0337664,3a,75y,170.41h,65.05t/data=!3m7!1e1!3m5!1sUht4SxAgvLE3f81gxwzX8w!2e0!5s20180701T000000!7i16384!8i8202",,,,,,0.0984728489904195,verify_upgrade1_date,,2018,PL,,,,,,,,,,,,2018,,,,,,"2018","LINESTRING (-123.0338 49.25149, -123.0338 49.2506)"
"296310",vancouver,install,,Upland Drive,Residential,Local,2012,Local Street,2012,LSB,,,,,,,,,Local Street,0.0431117010452029,verify_install_date,,2012,LSB,,,,,,,,,,,,2012,,,,,,"2012","LINESTRING (-123.0646 49.21805, -123.064 49.21804)"
"296311",vancouver,install,,Ashburn,Residential,Local,2012,Local Street,2012,LSB,,,,,,,,,Local Street,0.0832097375979534,verify_install_date,,2012,LSB,,,,,,,,,,,,2012,,,,,,"2012","LINESTRING (-123.0548 49.21857, -123.055 49.21841, -123.055 49.21839, -123.055 49.21838, -123.055 49.21836, -123.055 49.21836, -123.055 49.21834, -123.055 49.21832, -123.055 49.21831, -123.0551 49.21829, -123.0551 49.21829, -123.0551 49.21827, -123.0551 49.21826, -123.0551 49.21822, -123.0551 49.21821, -123.0551 49.21821, -123.0551 49.21819, -123.0551 49.21817, -123.0551 49.21816, -123.0552 49.21815, -123.0552 49.21814, -123.0552 49.21813, -123.0552 49.21813, -123.0552 49.21811, -123.0552 49.21811, -123.0552 49.21809, -123.0552 49.21808, -123.0552 49.21806, -123.0552 49.21806, -123.0553 49.21805, -123.0553 49.21803, -123.0553 49.21803, -123.0553 49.21802, -123.0553 49.21801, -123.0553 49.21801, -123.0553 49.21799, -123.0553 49.21798, -123.0553 49.21798, -123.0554 49.21796, -123.0554 49.21796, -123.0554 49.21796, -123.0554 49.21795, -123.0554 49.21795)"
"296314",vancouver,install,,Lynbrook Drive,Residential,Local,2012,Local Street,2012,LSB,,,,,,,,,Local Street,0.0488479448865526,verify_install_date,,2012,LSB,,,,,,,,,,,,2012,,,,,,"2012","LINESTRING (-123.0513 49.21708, -123.0506 49.21706, -123.0506 49.21706, -123.0506 49.21706)"
"296339",vancouver,install,,Nanaimo St.,Arterial,Arterial,2021,Painted Lanes,2020,PL,"PL across entire install, parking adjascent, both sides of street, no bikeways prior to install in 2021: https://www.google.com/maps/@49.2828489,-123.0565148,3a,75y,195.02h,74.82t/data=!3m7!1e1!3m5!1sHB0799CMclJh_HMZD0KXqQ!2e0!5s20221101T000000!7i16384!8",,,,,,,,,0.0501846244382561,verify_install_date,Fall 2020,2020,PL,52,semester,,2020/09/01,2020-12-31,,,,,3,2,2020,,,2020_3,2020_2,,"2020","LINESTRING (-123.0565 49.28253, -123.0565 49.28208)"
"296352",vancouver,install,,Nicola,Arterial,Arterial,2012,Local Street,2012,LSB,,,,,,,,,Local Street,0.040242581351331,verify_install_date,,2012,LSB,,,,,,,,,,,,2012,,,,,,"2012","LINESTRING (-123.129 49.29005, -123.129 49.29005, -123.1294 49.2898)"
"296355",vancouver,install,,Haro,Residential,Local,2012,Local Street,2012,LSB,,,,,,,,,Local Street,0.120352774493277,verify_install_date,,2012,LSB,,,,,,,,,,,,2012,,,,,,"2012","LINESTRING (-123.131 49.28721, -123.1322 49.28797)"
"296369",vancouver,install,,W 67th Ave,Residential,Local,2017,Local Street,2017,LSB,,,,,,,,,Local Street,0.0502207866288614,verify_install_date,,2017,LSB,,,,,,,,,,,,2017,,,,,,"2017","LINESTRING (-123.1322 49.21076, -123.1329 49.21077)"
"296370",vancouver,install,,W 67th Ave,Residential,Local,2017,Local Street,2017,LSB,,,,,,,,,Local Street,0.0499872942151916,verify_install_date,,2017,LSB,,,,,,,,,,,,2017,,,,,,"2017","LINESTRING (-123.1288 49.21071, -123.1295 49.21072)"
"296371",vancouver,install,,W 67th Ave,Residential,Local,2017,Local Street,2017,LSB,,,,,,,,,Local Street,0.0500306745431351,verify_install_date,,2017,LSB,,,,,,,,,,,,2017,,,,,,"2017","LINESTRING (-123.126 49.21067, -123.1267 49.21068)"
"296374",vancouver,install,,W 67th Ave,Residential,Local,2017,Local Street,2017,LSB,,,,,,,,,Local Street,0.050018527143189,verify_install_date,,2017,LSB,,,,,,,,,,,,2017,,,,,,"2017","LINESTRING (-123.1267 49.21068, -123.1274 49.21069)"
"296415",vancouver,install,,W 67th Ave,Residential,Local,2017,Local Street,2017,LSB,,,,,,,,,Local Street,0.0502732884979212,verify_install_date,,2017,LSB,,,,,,,,,,,,2017,,,,,,"2017","LINESTRING (-123.1309 49.21074, -123.1316 49.21075)"
"296416",vancouver,install,,Alder,Residential,Local,2018,Local Street,2018,LSB,,,,,,,,,Local Street,0.0511686245611623,verify_install_date,,2018,LSB,,,,,,,,,,,,2018,,,,,,"2018","LINESTRING (-123.1314 49.26252, -123.1314 49.26206)"
"296418",vancouver,install,,Alder,Residential,Local,2018,Local Street,2018,LSB,,,,,,,,,Local Street,0.0466271772161757,verify_install_date,,2018,LSB,,,,,,,,,,,,2018,,,,,,"2018","LINESTRING (-123.1313 49.26481, -123.1313 49.26439)"
"296419",vancouver,install,,Alder,Residential,Local,2018,Local Street,2018,LSB,,,,,,,,,Local Street,0.0466168828609978,verify_install_date,,2018,LSB,,,,,,,,,,,,2018,,,,,,"2018","LINESTRING (-123.1313 49.26523, -123.1313 49.26481)"
"296428",vancouver,upgrade1,,Rupert,Sec Arterial,Collector,2009,Painted Lanes,2009,PL,"new paint markers added in 2018, but remains bike lane, no major upgrades since 2018. checked both north and south of E22Ave. https://www.google.com/maps/@49.2508852,-123.0337664,3a,75y,174.47h,65.34t/data=!3m7!1e1!3m5!1sUht4SxAgvLE3f81gxwzX8w!2e0!5s2018",2018,PL,"Added new paint markers in 2018, not major, same design, just new lines: https://www.google.com/maps/@49.2508852,-123.0337664,3a,75y,170.41h,65.05t/data=!3m7!1e1!3m5!1sUht4SxAgvLE3f81gxwzX8w!2e0!5s20180701T000000!7i16384!8i8203",,,,,,0.0990429148238853,verify_upgrade1_date,,2018,PL,,,,,,,,,,,,2018,,,,,,"2018","LINESTRING (-123.0338 49.24966, -123.0338 49.24877)"
"296429",vancouver,upgrade1,,Rupert,Sec Arterial,Collector,2009,Painted Lanes,2009,PL,"new paint markers added in 2018, but remains bike lane, no major upgrades since 2018. checked both north and south of E22Ave. https://www.google.com/maps/@49.2508852,-123.0337664,3a,75y,174.47h,65.34t/data=!3m7!1e1!3m5!1sUht4SxAgvLE3f81gxwzX8w!2e0!5s2018",2018,PL,"Added new paint markers in 2018, not major, same design, just new lines: https://www.google.com/maps/@49.2508852,-123.0337664,3a,75y,170.41h,65.05t/data=!3m7!1e1!3m5!1sUht4SxAgvLE3f81gxwzX8w!2e0!5s20180701T000000!7i16384!8i8208",,,,,,0.0860877466466044,verify_upgrade1_date,,2018,PL,,,,,,,,,,,,2018,,,,,,"2018","LINESTRING (-123.0338 49.24788, -123.0338 49.2471)"
"296430",vancouver,upgrade1,,Rupert,Sec Arterial,Collector,2009,Painted Lanes,2009,PL,"new paint markers added in 2018, but remains bike lane, no major upgrades since 2018. checked both north and south of E22Ave. https://www.google.com/maps/@49.2508852,-123.0337664,3a,75y,174.47h,65.34t/data=!3m7!1e1!3m5!1sUht4SxAgvLE3f81gxwzX8w!2e0!5s2018",2018,PL,"Added new paint markers in 2018, not major, same design, just new lines: https://www.google.com/maps/@49.2508852,-123.0337664,3a,75y,170.41h,65.05t/data=!3m7!1e1!3m5!1sUht4SxAgvLE3f81gxwzX8w!2e0!5s20180701T000000!7i16384!8i8204",,,,,,0.0995735844361303,verify_upgrade1_date,,2018,PL,,,,,,,,,,,,2018,,,,,,"2018","LINESTRING (-123.0338 49.24877, -123.0338 49.24788)"
"296447",vancouver,install,,Fleming,Residential,Local,2013,Local Street,2013,LSB,,,,,,,,,Local Street,0.0519128864248636,verify_install_date,,2013,LSB,,,,,,,,,,,,2013,,,,,,"2013","LINESTRING (-123.074 49.21902, -123.074 49.21902, -123.074 49.21855)"
"296449",vancouver,install,,Dumfries,Residential,Local,2013,Local Street,2013,LSB,,,,,,,,,Local Street,0.0617747810578265,verify_install_date,,2013,LSB,,,,,,,,,,,,2013,,,,,,"2013","LINESTRING (-123.0746 49.22392, -123.0746 49.22336)"
"296450",vancouver,install,,Dumfries,Residential,Local,2013,Local Street,2013,LSB,,,,,,,,,Local Street,0.177660101998924,verify_install_date,,2013,LSB,,,,,,,,,,,,2013,,,,,,"2013","LINESTRING (-123.0746 49.22336, -123.0747 49.22177)"
"296455",vancouver,upgrade1,,W 28th Ave,Residential,Local,2009,Protected Bike Lanes,2009,None,"no dedicated lane or infrastructure, side road: https://www.google.com/maps/@49.2462886,-123.1261455,3a,75y,89.09h,74.2t/data=!3m7!1e1!3m5!1sk2nIaE6gk2rAniIzAAEmMQ!2e0!5s20070901T000000!7i3328!8i1664",2015,PBL,"no bikeways before 2015, PBL-1 both sides of road, installed around 2015, then upgraded from PBL to PBL (off road) in 2017: THIS particular upgrade occurred sometime between 07/28/2015 and 11/14/2015 as seen through Sat. See under construction in Sept 20",2017,PBL,See green markers added to new bikeway between 5/2017 and 6/2017 on google earth (see parking section on north side of street).,,,0.200727053312954,verify_upgrade1_date,Fall 2015,2015,PBL,2,semester,,2015/09/01,2015-12-31,,,,,3,2,2015,,,2015_3,2015_2,,"2015","LINESTRING (-123.1249 49.24626, -123.1277 49.24631)"
"296495",vancouver,install,,Dumfries,Residential,Local,2012,Local Street,2012,LSB,,,,,,,,,Local Street,0.139983960606296,verify_install_date,,2012,LSB,,,,,,,,,,,,2012,,,,,,"2012","LINESTRING (-123.0733 49.25165, -123.0733 49.25039)"
"296510",vancouver,install,,Bute,Residential,Local,2018,Local Street,2018,LSB,,,,,,,,,Local Street,0.0549624675375193,verify_install_date,,2018,LSB,,,,,,,,,,,,2018,,,,,,"2018","LINESTRING (-123.1328 49.28214, -123.1334 49.28178)"
"296512",vancouver,install,,Bute,Residential,Local,2018,Local Street,2018,LSB,,,,,,,,,Local Street,0.0549998834887445,verify_install_date,,2018,LSB,,,,,,,,,,,,2018,,,,,,"2018","LINESTRING (-123.1291 49.2846, -123.1296 49.28425)"
"296536",vancouver,install,,Point Grey Rd,Residential,Local,2014,Protected Bike Lanes,2014,PBL,"PBL-2 way, no prior bikeway to 2014, Fall 2014 determined previously: https://vancouver.ca/files/cov/Bike-lane-stats-by-month.pdf",,,,,,,,,0.138331608065888,verify_install_date,Fall 2014,2014,PBL,6,semester,,2014/09/01,2014-12-31,,,,,3,2,2014,,,2014_3,2014_2,,"2014","LINESTRING (-123.1856 49.27227, -123.1875 49.2723)"
"296537",vancouver,install,,Point Grey Rd,Residential,Local,2014,Protected Bike Lanes,2014,PBL,"PBL-2 way, no prior bikeway to 2014, Fall 2014 determined previously: https://vancouver.ca/files/cov/Bike-lane-stats-by-month.pdf",,,,,,,,,0.0721705687289995,verify_install_date,Fall 2014,2014,PBL,6,semester,,2014/09/01,2014-12-31,,,,,3,2,2014,,,2014_3,2014_2,,"2014","LINESTRING (-123.1894 49.27161, -123.1904 49.27138, -123.1904 49.27138)"
"296592",vancouver,upgrade1,,Cambie,Arterial,Arterial,2008,Painted Lanes,2008,None,,2012,PL,"Green paint added in 2012: https://www.google.com/maps/@49.2328532,-123.1161008,3a,75y,2.86h,82.87t/data=!3m7!1e1!3m5!1sEJFDea64vnbIleWbS0Rvwg!2e0!5s20140501T000000!7i13312!8i6656 .",,,,,,0.312799090297505,verify_upgrade1_date,,2012,PL,,,,,,,,,,,,2012,,,,,,"2012","LINESTRING (-123.1163 49.22982, -123.1164 49.22881, -123.1165 49.227)"
"296693",vancouver,install,,Nanaimo St.,Arterial,Arterial,2021,Painted Lanes,2020,PL,"PL across entire install, parking adjascent, both sides of street, no bikeways prior to install in 2021: https://www.google.com/maps/@49.2828489,-123.0565148,3a,75y,195.02h,74.82t/data=!3m7!1e1!3m5!1sHB0799CMclJh_HMZD0KXqQ!2e0!5s20221101T000000!7i16384!8",,,,,,,,,0.0503540287217363,verify_install_date,Fall 2020,2020,PL,52,semester,,2020/09/01,2020-12-31,,,,,3,2,2020,,,2020_3,2020_2,,"2020","LINESTRING (-123.0565 49.28298, -123.0565 49.28253)"
"296706",vancouver,install,,W 59th Ave,Residential,Local,2012,Local Street,2012,LSB,,,,,,,,,Local Street,0.0589246358368713,verify_install_date,,2012,LSB,,,,,,,,,,,,2012,,,,,,"2012","LINESTRING (-123.1293 49.21712, -123.1301 49.21714)"
